L,R,F,M,C
63,1,64,101534,0.733608939
92,15,70,117261,0.635178874
89,14,73,97885,0.7606702759999999
47,25,55,91097,0.8169428190000001
55,30,59,88730,0.8379436490000001
55,6,63,84128,0.88377199
106,6,113,109075,0.681333761
91,3,72,60674,1.224716518
97,4,122,87871,0.844693244
89,3,79,98039,0.7569282629999999
22,19,78,81033,0.91528402
82,15,45,97205,0.7628747490000001
28,2,78,100891,0.7349542579999999
29,42,75,78024,0.9501409820000001
96,1,72,103478,0.715944549
88,180,45,80074,0.9250694359999999
82,107,47,105448,0.7023584140000001
49,2,61,57474,1.288559697
27,88,10,111277,0.665374696
93,14,32,79748,0.9281484179999999
72,1,57,92596,0.7992955420000001
48,85,58,51359,1.441034872
94,20,34,99007,0.7469786979999999
78,28,45,108968,0.6786184940000001
92,15,66,99380,0.743689072
68,11,52,54902,1.3461425809999998
108,4,103,126385,0.5845876489999999
102,61,61,82229,0.8973846209999999
16,2,32,68796,1.071943718
21,3,92,81252,0.907426648
59,6,58,94789,0.777775797
104,1,80,100890,0.73022133
99,8,46,82198,0.8951384459999999
34,14,85,96524,0.762113878
17,53,15,87979,0.8357346640000001
62,26,55,53082,1.38513677
109,9,70,90676,0.8107778240000001
50,4,84,88600,0.828726975
99,5,85,94910,0.7733566540000001
61,8,51,103334,0.710294095
88,5,66,87096,0.842461652
31,30,13,75939,0.9659100070000001
49,6,85,87222,0.8405888420000001
107,11,83,84586,0.866116497
93,6,89,76929,0.952323571
44,4,85,88084,0.829060102
76,20,53,100834,0.724125295
29,1,92,93608,0.7794460940000001
56,15,54,73594,0.991353507
38,6,78,92961,0.7846618470000001
95,5,45,94176,0.77380288
52,21,57,96770,0.752291723
47,18,44,94505,0.770116925
85,1,78,97688,0.744750123
41,13,69,122130,0.595677639
46,13,91,94399,0.770311126
27,4,56,99083,0.7335225009999999
69,4,44,69243,1.048949208
83,7,72,92591,0.784232377
20,287,49,81119,0.894173991
23,1,37,107668,0.67363915
16,4,88,94053,0.7709061909999999
82,9,84,101344,0.715400813
57,12,58,96418,0.751877658
99,4,60,107228,0.676071828
21,3,9,91224,0.794444444
19,151,11,95158,0.7609997059999999
96,10,33,94251,0.76655558
102,46,72,108362,0.666644027
96,29,38,57045,1.2653776840000002
19,130,27,72382,0.9970661209999999
40,8,35,71526,1.008923608
103,5,84,94699,0.760778361
23,31,27,83430,0.8632206640000001
42,87,55,91229,0.789220204
92,2,25,60909,1.181765256
97,76,24,104992,0.685569377
28,404,48,109680,0.65625
48,7,65,85774,0.838990253
86,5,67,107942,0.666477923
72,44,37,96596,0.744337447
38,5,68,49054,1.464808986
33,15,75,94885,0.756962955
91,10,78,95712,0.749861982
66,18,29,93670,0.766206897
53,4,61,91722,0.78226347
36,1,110,94212,0.761354286
83,67,26,50464,1.4205865569999998
107,7,62,82613,0.867230581
106,29,61,97269,0.7364044040000001
89,9,62,103017,0.695298834
95,37,53,93161,0.768521162
76,9,28,48681,1.4704897190000001
93,7,67,105406,0.678681764
88,18,79,79187,0.902894036
112,4,26,74707,0.956791465
90,20,60,79936,0.893743995
72,25,47,85104,0.839405903
42,22,47,93009,0.767970626
106,6,47,69445,1.0275776509999999
61,5,52,50564,1.410842497
18,19,12,86872,0.8210383090000001
81,12,47,55930,1.275212587
30,14,64,95009,0.7506681470000001
108,14,50,91885,0.7760869570000001
21,86,11,79822,0.892701511
68,8,49,95617,0.7450367609999999
77,7,43,76616,0.929799128
88,8,59,93989,0.7578648570000001
84,3,89,97760,0.728606997
109,39,50,66551,1.070130276
64,2,60,59525,1.19527963
34,12,50,86754,0.820040344
47,4,60,102459,0.694059575
71,6,67,94955,0.7487699440000001
51,5,40,56236,1.264161391
70,2,46,51348,1.38430046
32,4,82,83895,0.847254187
94,34,56,91642,0.7756107459999999
46,27,9,110088,0.645555556
79,148,28,48738,1.457490254
48,30,65,105426,0.6734283759999999
16,14,39,57173,1.241211236
62,5,63,90448,0.7843940159999999
53,72,17,60715,1.166852837
47,27,8,75179,0.942246505
106,3,84,110523,0.640647015
76,18,37,90444,0.7828232940000001
78,29,80,100267,0.7060982179999999
89,3,45,82181,0.8610738490000001
25,14,93,83778,0.84441154
72,21,44,51657,1.369228759
88,2,69,84501,0.8358346059999999
56,20,82,97301,0.725362843
84,1,78,88944,0.7927240740000001
54,3,69,98985,0.712019397
91,19,84,92064,0.765469565
77,1,64,104064,0.676593058
30,10,11,111496,0.630909091
63,2,87,99343,0.707182388
46,9,36,103715,0.677307911
74,31,58,93874,0.7480802990000001
50,4,45,89241,0.786511917
35,3,78,82663,0.84868599
35,58,51,70410,0.9960274109999999
71,6,81,94452,0.74244971
74,1,67,86831,0.807476938
93,12,83,93223,0.751684992
89,48,38,79321,0.88335611
43,4,47,79014,0.886655909
98,74,75,94837,0.738562797
26,7,50,91158,0.7679431320000001
56,5,43,96346,0.726250389
100,2,103,98576,0.709802487
93,16,53,58456,1.196730703
72,13,59,106818,0.65477251
40,220,40,84144,0.831087778
39,5,92,90054,0.776382171
62,85,23,97363,0.718099175
37,18,74,75406,0.925861603
32,117,31,48504,1.439048326
79,5,66,104974,0.6636847220000001
73,1,114,106887,0.651210811
30,44,8,97856,0.71
80,7,74,87556,0.793000365
47,12,74,95970,0.723339585
65,48,45,93363,0.74342941
78,38,19,67361,1.0297544570000001
51,22,51,49694,1.395562442
105,87,9,64966,1.066327925
29,11,53,70959,0.976189208
36,10,63,89864,0.770572087
94,32,27,49859,1.388584408
56,9,39,101074,0.684744247
112,2,82,98222,0.704230722
78,40,52,99663,0.6938930190000001
62,4,60,95528,0.72390922
24,21,15,102029,0.677207167
82,119,64,86680,0.796799954
100,4,128,122933,0.561786827
40,17,21,58554,1.179136865
94,81,49,74209,0.9294625990000001
20,6,68,95591,0.7215020240000001
96,14,52,89362,0.771647904
107,2,66,91139,0.756303449
72,25,43,56979,1.208202145
36,18,79,102497,0.671539069
90,7,88,95204,0.7228046090000001
93,7,62,84141,0.817781462
95,4,76,106316,0.646832085
57,9,61,93582,0.734644483
102,69,63,108742,0.63222306
87,13,99,89194,0.770776846
84,6,59,96721,0.710553034
96,3,35,84602,0.8123133020000001
76,25,93,93800,0.73240629
38,6,55,86833,0.7908684490000001
25,24,50,86748,0.791493983
23,16,83,119272,0.575621269
41,4,54,87334,0.7857932759999999
80,28,67,99876,0.686488346
37,92,44,78334,0.8720875990000001
26,1,71,83498,0.8177744379999999
54,77,8,97856,0.6975
107,8,67,107343,0.6357259439999999
74,14,66,95500,0.714466492
26,5,37,49165,1.3865882230000002
79,2,45,64879,1.050657223
71,2,88,82559,0.825079034
69,7,74,87838,0.77524067
87,97,55,83607,0.814324997
90,2,63,90250,0.7542840999999999
62,1,96,106628,0.638373879
23,9,63,82060,0.82876639
78,4,66,86473,0.7864642140000001
83,25,65,92968,0.7314930940000001
13,175,9,89386,0.760529166
85,28,24,58285,1.166275543
100,18,38,47103,1.4430961930000001
23,11,75,104980,0.6472666220000001
64,3,42,82833,0.819982012
100,18,48,76188,0.890162362
43,3,84,79768,0.8483582390000001
96,9,48,103296,0.655015683
95,1,38,90002,0.751680518
57,14,41,77675,0.870894754
52,20,59,80922,0.8352330640000001
21,64,15,73334,0.920963128
102,15,50,89808,0.751963299
86,7,98,93582,0.7206628409999999
54,9,70,72324,0.932417455
71,15,53,75761,0.8900197990000001
68,112,23,47595,1.416268936
33,4,60,88340,0.762685873
54,36,34,84475,0.797343238
28,16,46,97431,0.690650512
84,3,66,96751,0.695424233
103,22,64,89491,0.7517455390000001
87,6,58,49869,1.349008201
63,12,97,115517,0.582283647
32,61,50,83383,0.8066655070000001
27,4,73,107221,0.62728915
93,2,63,101041,0.665195416
67,2,55,101325,0.663082359
24,13,83,101114,0.664267955
34,5,37,80277,0.8366723970000001
20,11,54,59159,1.134827161
46,94,56,73248,0.91625
77,5,54,80811,0.830013488
52,5,77,94466,0.7099307690000001
106,263,17,90438,0.741289723
57,3,61,99005,0.676810666
23,27,24,75020,0.8923636359999999
92,68,25,77593,0.862744191
110,2,75,91756,0.7291747679999999
41,3,62,87570,0.7639901790000001
85,6,8,81088,0.825
27,27,47,108535,0.61626093
27,5,77,51017,1.310647431
85,16,93,78812,0.847757067
36,2,45,53533,1.247749239
62,16,84,92563,0.721065869
82,6,42,74786,0.892427995
93,4,31,53936,1.236860909
108,1,62,87482,0.7623050459999999
79,3,27,46587,1.431428295
43,1,95,81511,0.818104182
109,2,65,88117,0.7564273640000001
40,3,60,90460,0.7367836609999999
31,21,33,83267,0.800237669
42,437,31,110216,0.60440544
81,18,54,88445,0.752916615
95,5,42,95736,0.695375825
87,6,69,74659,0.891297365
55,7,62,87599,0.7595434879999999
80,16,57,96789,0.6873007259999999
17,5,68,89790,0.74069863
17,1,128,98649,0.6740434270000001
71,7,76,86218,0.7711289990000001
22,6,67,103410,0.642522193
95,14,56,87501,0.7590530390000001
54,52,63,86986,0.7634627409999999
79,9,56,97831,0.678767262
108,1,76,94455,0.7028135090000001
57,22,31,82520,0.804163718
81,6,70,88915,0.746303211
34,66,40,89451,0.741461247
42,7,86,81293,0.815594824
26,30,8,97856,0.6775
53,2,38,74979,0.884175169
92,10,75,82533,0.8032435509999999
31,32,28,58744,1.128214286
28,3,58,92630,0.715125553
46,6,56,94125,0.703703373
26,7,66,104688,0.632428741
56,3,60,85396,0.774692023
84,3,108,76956,0.8595644259999999
112,28,10,111243,0.594440819
21,50,21,85913,0.7695947059999999
46,31,17,67111,0.985147442
38,4,71,78274,0.844210977
51,1,83,98330,0.6719452859999999
79,60,42,96446,0.684900773
46,25,62,88828,0.7436010040000001
18,23,32,118596,0.556829741
73,2,59,82148,0.803856089
98,6,45,75513,0.874336472
102,2,62,65751,1.00370367
59,51,61,96606,0.68244726
100,2,60,94677,0.69633966
80,107,25,99217,0.664036304
40,1,103,94561,0.6964352109999999
94,34,64,80426,0.818625942
28,8,66,79955,0.822299043
56,17,53,55075,1.193531729
43,144,71,81869,0.802114353
81,6,43,53080,1.237156745
55,10,71,84420,0.77772471
18,9,48,78464,0.836235471
31,9,60,82184,0.798367322
25,2,34,84604,0.775308023
21,3,49,78459,0.835948457
38,2,43,93727,0.6997169440000001
89,35,57,90166,0.726836612
109,4,81,91228,0.718119985
109,17,66,87963,0.7447026590000001
79,9,33,84484,0.7748500309999999
82,20,55,103053,0.635123674
96,107,10,89033,0.7347814859999999
75,67,10,100784,0.6489639229999999
27,30,34,87913,0.7438075140000001
106,7,39,81039,0.804813608
93,10,50,96270,0.6773808040000001
33,3,60,96998,0.6712497159999999
80,2,116,83165,0.782612517
42,217,32,46488,1.400029255
45,1,74,99702,0.652215703
37,6,13,77042,0.844045975
64,60,28,47951,1.3555404480000002
30,14,50,95085,0.6834599570000001
77,16,71,91365,0.7112315440000001
40,49,51,86803,0.748592215
110,12,63,91024,0.713542692
65,63,40,52906,1.227439421
96,2,64,89078,0.7288708770000001
101,2,34,47751,1.35951645
83,11,45,80817,0.8032229609999999
70,39,11,89648,0.724004216
72,2,39,83889,0.7726835459999999
112,1,101,82033,0.7897719209999999
88,71,10,98764,0.655965331
93,2,45,90950,0.7120016490000001
65,35,46,88065,0.735062056
98,3,82,87360,0.7409887820000001
65,265,11,90291,0.716932695
105,15,61,98900,0.654428514
80,6,30,83790,0.772333333
63,1,97,93299,0.6935350859999999
103,4,88,87325,0.740870083
32,19,18,94550,0.6838852459999999
80,65,43,99065,0.652629385
36,1,81,84659,0.763417239
36,28,25,84429,0.765015931
104,6,13,98379,0.65643674
76,42,71,76605,0.842243326
89,9,91,83244,0.774857888
67,1,76,74101,0.870106206
54,11,48,93831,0.68701783
38,6,9,110088,0.585555556
20,3,59,98344,0.655315017
95,57,28,80963,0.795878735
18,23,26,50024,1.28795738
90,289,18,94161,0.684170092
64,57,23,47238,1.363048817
25,15,89,96608,0.6664313510000001
22,1,43,93049,0.69179658
16,224,7,62686,1.026835338
39,68,25,44870,1.433750836
20,14,59,86620,0.742177442
93,5,53,86686,0.741590338
85,12,56,80865,0.794874297
110,90,35,55938,1.1490632490000001
89,12,51,53198,1.207902929
89,5,51,84896,0.75665261
104,255,5,61160,1.05
90,13,39,49396,1.299550976
94,65,15,65979,0.9722899709999999
91,11,63,85096,0.7538277940000001
105,5,52,56462,1.1353775990000001
77,4,73,78754,0.81388666
30,4,26,47873,1.337733378
92,11,57,80646,0.7940450859999999
107,2,77,90123,0.710465253
78,6,71,83712,0.764650707
101,2,95,74066,0.862945346
20,5,40,69761,0.916007655
106,2,28,91701,0.69680407
97,5,73,95647,0.668030362
99,131,43,85974,0.743074883
49,8,25,52450,1.2176
98,47,63,80675,0.791293957
34,4,49,75477,0.845687295
90,22,46,89271,0.714593877
18,314,10,100472,0.634799745
32,2,59,80541,0.791726947
21,38,9,91224,0.698888889
101,2,81,75182,0.847747732
16,87,7,85624,0.7442857140000001
33,2,75,60283,1.056982731
34,4,107,79501,0.801270927
23,1,73,80241,0.7936877659999999
70,4,65,96693,0.658601864
84,3,76,71746,0.886963733
40,32,64,93264,0.682162356
81,24,34,95000,0.669690526
15,32,67,89045,0.714236622
109,57,39,56993,1.1158591409999998
106,44,28,43915,1.447174086
75,24,71,88022,0.721764104
40,28,12,85695,0.741325632
65,6,54,80475,0.789281267
52,13,50,47419,1.339272022
72,18,63,90508,0.701515115
41,16,47,95635,0.663811052
93,7,52,88665,0.7158285679999999
22,4,30,43997,1.4425556290000001
79,26,50,79538,0.7968496820000001
51,7,67,115950,0.546489866
37,33,51,79381,0.798170595
82,70,75,77582,0.816596247
87,10,61,98657,0.641866669
51,123,6,62259,1.017113992
92,5,72,90317,0.701083628
62,14,77,86916,0.72837993
45,74,19,50352,1.256990983
98,4,46,81221,0.779039657
79,1,49,76772,0.8236952270000001
30,5,93,78991,0.8000583609999999
77,45,29,93643,0.67474611
66,15,49,93195,0.677956972
18,11,62,83902,0.75303485
85,8,36,77225,0.817882551
42,13,78,80399,0.785563626
41,90,20,89005,0.709340599
27,33,36,53142,1.187838997
92,41,11,84655,0.7455329279999999
96,8,54,77036,0.819158575
83,28,33,43164,1.4618181819999998
91,31,35,45965,1.3726352659999999
90,104,44,68873,0.915871241
74,5,48,80586,0.782426848
34,345,9,67245,0.937580192
56,1,49,75716,0.832198082
70,9,55,88604,0.711070945
14,5,19,48560,1.297306219
33,86,5,61160,1.03
35,1,82,86882,0.724723993
80,22,40,99177,0.634788005
93,4,81,85753,0.734077525
105,3,61,99202,0.634378944
94,5,54,88586,0.710252297
72,100,7,85624,0.7342857140000001
69,31,40,70631,0.889793009
52,12,62,81546,0.770479116
80,17,48,48815,1.286855884
34,18,52,73187,0.8582962820000001
107,2,42,56487,1.1109582740000001
59,20,42,80686,0.776964157
92,11,69,89629,0.699150052
39,130,26,43810,1.428440995
46,2,71,76572,0.816414747
111,15,58,94925,0.6580753229999999
53,230,13,79971,0.7798879590000001
102,5,42,61051,1.021400632
39,23,37,75552,0.824821977
61,10,82,90889,0.6853246270000001
68,9,75,100319,0.620769346
39,144,31,42750,1.455932164
108,6,49,95380,0.652557664
81,11,76,82886,0.750763458
69,39,41,82668,0.7525508059999999
20,11,70,80023,0.7767253159999999
57,21,70,83798,0.74161054
82,36,50,73964,0.839648207
54,10,59,70841,0.8765782529999999
80,2,41,43296,1.433718588
103,2,80,63090,0.9836628629999999
18,26,44,82596,0.751008887
50,77,34,78078,0.7944558009999999
111,27,35,74052,0.8373972340000001
95,9,60,73500,0.842998503
51,11,54,79706,0.7773350809999999
36,6,46,87839,0.705171165
78,37,51,52044,1.188997963
103,10,65,78842,0.784764846
111,35,60,104351,0.592701939
39,78,49,56791,1.089030304
77,20,65,79460,0.778212056
85,20,53,83213,0.7429943640000001
71,3,62,80734,0.765801273
19,24,50,110765,0.55817343
15,214,47,101838,0.607049628
112,66,37,62604,0.9871207909999999
50,33,49,86330,0.715697788
94,16,40,80889,0.763638443
33,7,47,80833,0.7639381190000001
18,1,51,81466,0.7577202759999999
35,2,63,90863,0.678944235
41,5,58,84039,0.734023251
71,3,57,83010,0.7429861459999999
43,25,79,90194,0.6837351709999999
97,5,64,81662,0.754111215
88,24,42,45445,1.3550815269999998
55,7,71,79337,0.7760737109999999
88,21,34,91793,0.670704084
33,6,58,65833,0.935059924
62,12,75,75269,0.817348709
104,1,35,54134,1.136308789
22,1,28,79765,0.771087319
85,3,49,89006,0.690976788
97,2,10,83564,0.73567936
38,32,58,90921,0.676096501
105,17,34,102881,0.5974340260000001
29,10,32,42050,1.46025874
60,57,14,86722,0.70785314
78,11,87,71979,0.852811931
53,12,54,71954,0.8527599579999999
78,67,20,83302,0.73654354
101,5,34,84253,0.7281499770000001
18,120,30,46508,1.316232906
81,26,36,47888,1.277978826
36,8,46,85335,0.717079276
30,220,53,45414,1.3469756019999999
14,8,15,97250,0.628571517
43,6,95,76026,0.803118801
96,49,52,75015,0.813926148
71,6,64,94526,0.645575291
30,5,38,85034,0.7174053909999999
111,461,51,67167,0.9082317209999999
31,8,48,78489,0.776952312
62,16,65,73962,0.824283416
48,93,23,41859,1.45569101
88,5,55,72751,0.8373704829999999
77,7,58,64594,0.943011116
35,15,31,75610,0.8053593440000001
25,10,78,80959,0.751913932
95,3,54,67130,0.906626843
94,12,58,64240,0.947089664
46,18,37,84950,0.7161925840000001
33,3,43,79376,0.766335668
98,3,57,87540,0.6947636509999999
55,2,62,91011,0.667879817
99,23,59,84795,0.716748865
77,88,10,103500,0.586999807
86,22,36,68760,0.8833333329999999
61,32,58,74908,0.810649463
93,5,45,78758,0.770872165
27,8,81,73941,0.8208944970000001
95,11,60,88186,0.6882506290000001
38,3,62,72630,0.835425306
105,24,26,44816,1.353867369
22,19,28,42440,1.4296336
101,7,56,86835,0.6985944609999999
98,11,75,79162,0.765996564
18,86,7,58856,1.03
38,62,74,76240,0.795091028
95,7,45,72869,0.831767281
79,11,47,81560,0.742864272
34,4,53,70743,0.8563897490000001
12,23,8,86723,0.6982588240000001
50,2,67,73170,0.827588903
90,5,77,88662,0.6821544740000001
111,1,68,82504,0.733065548
35,15,57,66811,0.9048411190000001
71,4,40,51323,1.1763480309999998
31,40,45,83981,0.718592062
93,16,62,79286,0.7610923740000001
45,13,57,71068,0.848845753
40,34,57,88302,0.682957351
85,10,77,94463,0.638324741
96,2,28,72750,0.8288306529999999
93,12,40,83080,0.7255
43,356,7,62499,0.9643296690000001
107,5,61,85126,0.70780913
93,7,50,71439,0.843246266
81,3,41,74057,0.813431276
56,53,28,45672,1.318700298
15,1,41,79948,0.752799695
32,1,57,81750,0.735845138
102,6,40,43971,1.3677514730000002
111,102,50,63915,0.940822029
73,121,11,70903,0.847978647
16,34,11,74784,0.8037045359999999
37,10,45,75360,0.797246285
95,50,32,92386,0.650243543
75,12,55,91409,0.6570854070000001
72,37,62,79377,0.7565587009999999
45,36,38,54418,1.103523099
112,34,33,41717,1.4394261330000002
82,5,44,77388,0.775820541
23,12,75,75387,0.796333055
35,5,80,46786,1.28204356
26,14,31,84213,0.7122166409999999
71,22,55,95097,0.630205895
31,9,54,70492,0.8496850709999999
80,188,15,78406,0.763890008
96,6,69,80779,0.741118979
51,41,18,76005,0.786949543
26,53,10,88788,0.67362121
30,6,62,96120,0.62216469
21,4,48,90522,0.6605712420000001
55,69,9,74714,0.799971357
112,41,63,84674,0.705565817
